REGION;REGION_NAME;DEPARTMENT;DEPARTMENT_NAME;SOUSPREFECTURE;SOUSPREFECTURE_NAME;COMMUNE;COMMUNE_NAME;ZONE;ZONE_NAME;MILIEU;MILIEU_NAME
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;7;7;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;8;8;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6001;6001;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6002;6002;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6002;6002;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6002;6002;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6002;6002;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6002;6002;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6002;6002;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6002;6002;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6003;6003;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6004;6004;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6004;6004;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6004;6004;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6004;6004;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6004;6004;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6004;6004;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6004;6004;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6004;6004;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6001;6001;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6002;6002;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6002;6002;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6002;6002;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6003;6003;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6003;6003;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6003;6003;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6003;6003;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6004;6004;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6013;6013;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6014;6014;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6015;6015;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
31;NAWA;78;GUEYO;7801;DABOUYO;98;NON COMMUNAL;6016;6016;2;Rural
