REGION;REGION_NAME;DEPART;DEPART_NAME;SOUSPREFID;SOUSPREFID_NAME;P04;P04_NAME;P05;P05_NAME;P06;P06_NAME;P07;P07_NAME
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6013;6013;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6014;6014;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6015;6015;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;5003;N'DATTIENKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;5028;KOUASSIKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;5054;LOZOKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6016;6016;004;BALEKRO;5055;THEODOREKRO
